1077; 4.4842; 2.2319; 1.34386
1078; 3.46227; 2.25201; 1.34893
1079; 4.35916; 2.27088; 1.35189
1080; 3.39356; 2.0176; 1.34315
1081; 4.41021; 2.26951; 1.35204
1082; 3.76029; 2.29508; 1.36594
1083; 4.52252; 2.26914; 1.37077
1084; 3.53845; 2.1397; 1.37276
1085; 4.5559; 2.35032; 1.39284
1086; 4.01785; 2.30844; 1.40594
1087; 4.84643; 2.40459; 1.43367
1088; 4.82128; 2.07721; 1.37323
1089; 4.53396; 2.35872; 1.39372
1090; 3.69923; 2.37169; 1.39108
1091; 4.7462; 2.38836; 1.41936
1092; 3.48204; 2.2013; 1.39777
1093; 4.63426; 2.3503; 1.40077
1094; 3.73097; 2.46482; 1.41881
1095; 4.77221; 2.35166; 1.43748
1096; 3.67219; 2.15405; 1.41954
1097; 4.7482; 2.37907; 1.43375
1098; 3.76696; 2.41187; 1.4423
1099; 4.79028; 2.34275; 1.44909
1100; 3.72261; 2.37608; 1.45705
1101; 4.92991; 2.48862; 1.4744
1102; 3.82908; 2.45877; 1.47989
1103; 4.93767; 2.40018; 1.43637
1104; 3.67462; 2.26674; 1.45822
1105; 4.92847; 2.44426; 1.43744
1106; 3.88289; 2.49843; 1.46263
1107; 5.04507; 2.39242; 1.4781
1108; 3.5997; 2.29309; 1.46075
1109; 5.03239; 2.44531; 1.45459
1110; 4.06157; 2.52196; 1.46803
1111; 5.0442; 2.67175; 1.47825
1112; 3.84651; 2.23749; 1.46617
1113; 5.11214; 2.48451; 1.47945
1114; 4.19812; 2.48174; 1.47801
1115; 5.21355; 2.44075; 1.48318
1116; 3.74699; 2.35247; 1.49367
1117; 5.41672; 2.51162; 1.52656
1118; 4.16318; 2.52436; 1.49756
1119; 5.29839; 2.4849; 1.51027
1120; 4.70842; 2.27473; 1.50916
1121; 5.41751; 2.54272; 1.51594
1122; 4.32731; 2.60025; 1.51713
1123; 5.39176; 2.49713; 1.51192
1124; 3.96162; 2.44434; 1.52509
1125; 5.50572; 2.56061; 1.53272
1126; 4.48072; 2.65423; 1.52876
1127; 5.53901; 2.53967; 1.52741
1128; 3.99813; 2.32853; 1.54737
1129; 5.61532; 2.59443; 1.53847
1130; 4.73932; 2.6029; 1.55153
1131; 5.78735; 2.58463; 1.55182
1132; 4.19971; 2.47422; 1.55796
1133; 5.83832; 2.63735; 1.55439
1134; 4.60508; 2.64158; 1.54925
1135; 5.79855; 2.58946; 1.56766
1136; 4.11678; 2.46518; 1.601
1137; 5.978; 2.73077; 1.61819
1138; 4.76961; 2.75725; 1.62571
1139; 6.13698; 2.68393; 1.62541
1140; 4.22906; 2.5541; 1.60333
1141; 6.06001; 2.67823; 1.63035
1142; 4.78434; 2.7055; 1.58808
1143; 6.05853; 2.64305; 1.60631
1144; 4.14257; 2.42454; 1.62498
1145; 6.10137; 2.81089; 1.62845
1146; 4.94931; 2.72427; 1.64149
1147; 6.1693; 2.66714; 1.63607
1148; 4.17907; 2.57115; 1.63365
1149; 6.23134; 2.7312; 1.63635
1150; 4.88662; 2.76243; 1.63304
1151; 6.3772; 2.71379; 1.64702
1152; 6.16273; 2.50167; 1.63259
1153; 6.2775; 2.77017; 1.63615
1154; 4.94968; 2.77135; 1.64344
1155; 6.29916; 2.71777; 1.64702
1156; 4.36901; 2.64419; 1.65863
1157; 6.39911; 2.78698; 1.66339
1158; 5.00866; 2.88701; 1.67798
1159; 6.49378; 2.76406; 1.68044
1160; 4.13667; 2.51814; 1.67164
1161; 6.48689; 2.89115; 1.69282
1162; 5.41363; 2.84644; 1.69644
1163; 6.5804; 2.86126; 1.71533
1164; 4.4923; 2.71458; 1.72236
1165; 6.607; 2.93716; 1.72641
1166; 5.0663; 2.86919; 1.71301
1167; 6.59057; 2.89265; 1.71728
1168; 4.5501; 2.56117; 1.71844
1169; 6.63811; 2.94642; 1.72519
1170; 5.16256; 2.89969; 1.72246
1171; 6.66787; 2.86048; 1.73359
1172; 4.5778; 2.75505; 1.73453
1173; 6.74367; 2.91711; 1.7617
1174; 5.16103; 2.98252; 1.71924
1175; 6.68764; 2.87858; 1.75115
1176; 4.53647; 2.6388; 1.74433
1177; 6.85355; 2.93433; 1.75278
1178; 5.14473; 2.94708; 1.75444
1179; 6.74739; 2.89938; 1.76787
1180; 4.8056; 2.81383; 1.75973
1181; 6.90022; 3.03657; 1.78277
1182; 5.43907; 3.09994; 1.79372
1183; 7.04636; 2.98695; 1.80306
1184; 5.89743; 2.74138; 1.77934
1185; 7.20821; 3.05199; 1.8057
1186; 5.51168; 3.03806; 1.81717
1187; 7.08756; 3.07712; 1.82374
1188; 4.94636; 3.06596; 1.84443
1189; 7.07944; 3.10927; 1.82951
1190; 5.65605; 3.13515; 1.82954
1191; 7.21955; 3.05023; 1.82495
1192; 4.73889; 2.93242; 1.85869
1193; 7.14843; 3.12165; 1.85571
1194; 5.79882; 3.10289; 1.85618
1195; 7.03794; 3.05546; 1.83781
1196; 5.02829; 2.96638; 1.85905
1197; 7.21111; 3.11876; 1.85633
1198; 5.77408; 3.14287; 1.85609
1199; 6.9986; 3.11293; 1.86634
1200; 4.93423; 2.90719; 1.89236
1201; 7.11512; 3.26077; 1.90681
1202; 5.8273; 3.24191; 1.88843
1203; 7.02112; 3.13722; 1.89832
1204; 5.1289; 3.11859; 1.91284
1205; 7.05828; 3.18336; 1.9166
1206; 5.94264; 3.22735; 1.89345
1207; 7.13018; 3.23712; 1.91708
1208; 4.85506; 2.96659; 1.91286
1209; 7.1784; 3.2321; 1.92584
1210; 6.01354; 3.35923; 1.95463
1211; 7.22576; 3.19986; 1.96212
1212; 5.16609; 3.19621; 1.96533
1213; 7.1151; 3.32058; 1.94866
1214; 5.67485; 3.24967; 1.94011
1215; 6.90932; 3.19362; 1.9246
1216; 6.82974; 2.93199; 1.91764
1217; 6.85538; 3.27039; 1.92981
1218; 6.0128; 3.28644; 1.95663
1219; 7.10628; 3.24432; 1.9558
1220; 5.19571; 3.11121; 1.95115
1221; 6.93839; 3.2747; 2.01335
1222; 5.8766; 3.36697; 1.94463
1223; 6.90591; 3.30164; 1.97442
1224; 4.91792; 2.96536; 1.96275
1225; 6.8658; 3.31828; 1.96866
1226; 6.05565; 3.31589; 1.96254
1227; 6.95701; 3.26299; 1.98929
1228; 5.20606; 3.1504; 1.97557
1229; 6.94861; 3.32611; 2.00456
1230; 5.6958; 3.37085; 1.98361
1231; 6.89273; 3.31739; 2.02397
1232; 5.07661; 3.01064; 1.98199
1233; 6.87017; 3.45056; 2.02026
1234; 5.65519; 3.43712; 2.01729
1235; 6.95303; 3.31666; 2.01021
1236; 5.01073; 3.22126; 2.00865
1237; 6.86491; 3.39924; 2.02604
1238; 5.61075; 3.50505; 2.05022
1239; 6.92854; 3.495; 2.06057
1240; 5.13059; 3.07055; 2.04398
1241; 6.94258; 3.51202; 2.06885
1242; 5.56147; 3.44756; 2.03723
1243; 6.99832; 3.38919; 2.04766
1244; 5.18941; 3.37721; 2.10044
1245; 7.08763; 3.46259; 2.09124
1246; 5.69607; 3.59595; 2.08406
1247; 7.05023; 3.4566; 2.11592
1248; 6.94578; 3.15706; 2.09533
1249; 7.0982; 3.50982; 2.07849
1250; 5.87631; 3.52254; 2.09773
1251; 7.08866; 3.48858; 2.12336
1252; 5.34466; 3.42857; 2.10743
1253; 7.06648; 3.52374; 2.10583
1254; 5.62957; 3.66313; 2.12759
1255; 7.12311; 3.54437; 2.12638
1256; 5.52176; 3.21378; 2.12253
1257; 7.36076; 3.64328; 2.14382
1258; 6.08259; 3.58925; 2.11892
1259; 7.12055; 3.55092; 2.14548
1260; 7.08821; 3.48189; 2.14123
1261; 7.12436; 3.60379; 2.14205
1262; 5.89707; 3.64715; 2.15229
1263; 7.12064; 3.60131; 2.15564
1264; 5.69399; 3.28095; 2.20433
1265; 7.23009; 3.74288; 2.21605
1266; 5.93846; 3.65963; 2.21164
1267; 7.18984; 3.67495; 2.23845
1268; 5.74738; 3.52111; 2.23184
1269; 7.16964; 3.662; 2.18428
1270; 5.85599; 3.80468; 2.18283
1271; 7.08537; 3.66561; 2.19731
1272; 5.57524; 3.33527; 2.20118
1273; 7.15174; 3.821; 2.23395
1274; 6.05414; 3.74226; 2.22955
1275; 7.07984; 3.71405; 2.24385
1276; 5.82159; 3.54278; 2.24452
1277; 7.14518; 3.72713; 2.25822
1278; 6.07019; 3.78725; 2.23753
1279; 7.19767; 3.76177; 2.29139
1280; 12.0505; 3.57922; 2.28374
1281; 7.10674; 3.84176; 2.27544
1282; 6.0797; 3.81678; 2.27141
1283; 7.30346; 3.80019; 2.29128
1284; 5.97103; 3.59839; 2.27554
1285; 7.4542; 3.80656; 2.30069
1286; 6.30455; 3.88687; 2.29503
1287; 7.23315; 3.82644; 2.32016
1288; 5.88177; 3.46812; 2.3085
1289; 7.39752; 3.87286; 2.31742
1290; 6.23613; 3.97395; 2.35277
1291; 7.39417; 3.77826; 2.34176
1292; 5.91255; 3.67816; 2.33228
1293; 7.47705; 3.88792; 2.35991
1294; 6.30859; 4.02237; 2.33682
1295; 7.53925; 3.8872; 2.34768
1296; 6.15032; 3.68104; 2.36019
1297; 7.46656; 3.92138; 2.32074
1298; 6.10751; 3.93572; 2.34594
1299; 7.48352; 3.84087; 2.35629
1300; 5.85413; 3.73155; 2.3474
1301; 7.58056; 3.96637; 2.37717
1302; 6.39059; 4.0111; 2.38583
1303; 7.71759; 3.9477; 2.40067
1304; 5.98608; 3.56474; 2.39931
1305; 7.60213; 3.99077; 2.40543
1306; 6.56364; 4.01745; 2.40675
1307; 7.61748; 3.91338; 2.41132
1308; 6.00908; 3.78556; 2.38375
1309; 7.77731; 4.02174; 2.4301
1310; 6.53302; 4.17977; 2.46724
1311; 7.94302; 4.05104; 2.47342
1312; 8.32589; 3.71055; 2.43118
1313; 7.96647; 4.11695; 2.4244
1314; 6.79296; 4.07962; 2.45655
1315; 7.96919; 3.99049; 2.46288
1316; 6.51841; 3.9168; 2.47311
1317; 7.91377; 4.18278; 2.49925
1318; 6.55628; 4.14726; 2.47973
1319; 8.03046; 4.19698; 2.50831
1320; 6.28852; 3.7159; 2.52044
1321; 8.20055; 4.28805; 2.52258
1322; 6.55555; 4.16725; 2.50094
1323; 8.07436; 4.06033; 2.51621
1324; 6.48089; 3.93722; 2.5395
1325; 8.22846; 4.16868; 2.54183
1326; 6.89113; 4.22283; 2.52805
1327; 8.38352; 4.18867; 2.60578
1328; 6.54294; 3.77255; 2.53555
1329; 8.39542; 4.30987; 2.56065
1330; 6.80023; 4.23491; 2.56028
1331; 8.37314; 4.15276; 2.53334
1332; 6.75378; 4.01767; 2.57851
1333; 8.39976; 4.33326; 2.57906
1334; 6.74523; 4.29936; 2.56513
1335; 8.6473; 4.24964; 2.59023
1336; 6.42783; 3.87277; 2.58097
1337; 8.47644; 4.65253; 2.58093
1338; 6.82679; 4.3582; 2.59193
1339; 8.60695; 4.39596; 2.63264
1340; 6.26877; 4.03727; 2.59936
1341; 8.54602; 4.32012; 2.65069
1342; 6.97421; 4.3872; 2.6027
1343; 8.62566; 4.33164; 2.622
1344; 9.13659; 3.93444; 2.64482
1345; 8.79885; 4.38246; 2.61964
1346; 7.38973; 4.38281; 2.66481
1347; 8.70151; 4.39813; 2.60772
1348; 6.42894; 4.12799; 2.61016
1349; 8.86752; 4.4265; 2.68444
1350; 7.38547; 4.45298; 2.67306
1351; 8.87323; 4.40379; 2.68138
1352; 6.60548; 3.99457; 2.66443
1353; 8.70951; 4.44036; 2.66688
1354; 7.32863; 4.59046; 2.7006
1355; 8.83011; 4.48059; 2.69322
1356; 6.58512; 4.22128; 2.72279
1357; 8.81953; 4.48051; 2.7025
1358; 7.1456; 4.54612; 2.6772
1359; 8.97842; 4.57174; 2.70633
1360; 7.09167; 4.06761; 2.70007
1361; 8.86346; 4.52631; 2.71104
1362; 7.32999; 4.54113; 2.74015
1363; 9.01303; 4.42561; 2.76706
1364; 6.7126; 4.36595; 2.7458
1365; 10.6466; 4.61331; 2.71621
1366; 7.40379; 4.67187; 2.74453
1367; 9.31307; 4.68846; 2.79392
1368; 6.88168; 4.16829; 2.72998
1369; 9.48978; 4.75398; 2.83472
1370; 7.64862; 4.67272; 2.81977
1371; 9.14184; 4.51302; 2.78036
1372; 6.93673; 4.34865; 2.76128
1373; 9.45306; 4.66947; 2.84679
1374; 7.57101; 4.70667; 2.78773
1375; 9.51627; 4.71187; 2.82409
1376; 9.42288; 4.20867; 2.83047
1377; 9.26889; 4.68656; 2.82505
1378; 7.29655; 4.79663; 2.79074
1379; 9.18984; 4.66043; 2.82531
1380; 6.95218; 4.55452; 2.85538
1381; 9.33061; 4.75152; 2.85545
1382; 7.54102; 4.96406; 2.87055
1383; 9.45835; 4.71553; 2.89209
1384; 7.08305; 4.43813; 2.89487
1385; 9.30534; 4.75884; 2.91233
1386; 7.64932; 4.81307; 2.87754
1387; 9.51505; 4.69396; 2.91438
1388; 7.10415; 4.66085; 2.88674
1389; 9.30666; 4.82476; 2.88554
1390; 7.62572; 4.88679; 2.92768
1391; 9.4709; 4.81619; 2.94258
1392; 7.54394; 4.33307; 2.88466
1393; 9.3215; 4.83952; 2.91197
1394; 7.82114; 4.90973; 2.92053
1395; 9.42541; 4.88295; 2.91486
1396; 7.2057; 4.56621; 2.98043
1397; 9.42547; 5.00817; 2.95102
1398; 7.63837; 4.95501; 2.96834
1399; 9.49941; 4.94327; 2.98666
1400; 7.55797; 4.44681; 2.951
1401; 9.59986; 4.93442; 2.96567
1402; 7.80018; 4.95977; 3.04312
1403; 9.59433; 4.86818; 2.97935
1404; 7.36111; 4.78606; 3.0375
1405; 9.51796; 5.00851; 3.0145
1406; 7.76977; 5.03737; 3.02402
1407; 9.45459; 4.96405; 2.98513
1408; 11.3353; 4.57628; 3.02941
1409; 9.62424; 5.02636; 3.03154
1410; 7.94326; 5.04023; 3.04637
1411; 9.66763; 5.06177; 3.01931
1412; 7.96532; 4.76471; 3.03964
1413; 9.75807; 5.09819; 3.0695
1414; 8.11779; 5.09089; 3.07069
1415; 10.0418; 5.03154; 3.06566
1416; 7.65276; 4.59622; 3.05996
1417; 10.0026; 5.11042; 3.03858
1418; 7.82227; 5.24039; 3.12039
1419; 9.84125; 5.25011; 3.14432
1420; 8.02974; 4.79479; 3.07933
1421; 9.96858; 5.18209; 3.10172
1422; 8.69224; 5.19964; 3.17936
1423; 9.94679; 5.15014; 3.0843
1424; 8.14037; 4.65459; 3.06905
1425; 9.92441; 5.23142; 3.1377
1426; 8.09284; 5.31411; 3.12186
1427; 10.0772; 5.12982; 3.15593
1428; 8.10307; 4.91534; 3.16217
1429; 10.0145; 5.4088; 3.15857
1430; 8.17447; 5.27556; 3.15827
1431; 9.86612; 5.33646; 3.22736
1432; 8.08663; 4.75727; 3.1935
1433; 10.156; 5.28473; 3.21767
1434; 8.35488; 5.33746; 3.16188
1435; 10.2477; 5.22196; 3.21801
1436; 8.16038; 5.1982; 3.25371
1437; 10.3208; 5.36205; 3.26026
1438; 8.41362; 5.47689; 3.2191
1439; 10.2996; 5.30441; 3.26611
1440; 11.1988; 4.89106; 3.26422
1441; 10.3104; 5.35597; 3.2436
1442; 8.49684; 5.37973; 3.29484
1443; 10.3343; 5.30735; 3.26732
1444; 8.52301; 5.09408; 3.23229
1445; 10.4861; 5.53647; 3.27561
1446; 8.42869; 5.4622; 3.35607
1447; 10.4633; 5.39799; 3.26896
1448; 8.2889; 4.9357; 3.29073
1449; 10.4495; 5.4435; 3.32864
1450; 8.43146; 5.50511; 3.32551
1451; 11.1942; 5.42283; 3.35139
1452; 8.72182; 5.22871; 3.38206
1453; 10.9629; 5.64335; 3.36633
1454; 8.94285; 5.59493; 3.39085
1455; 10.9561; 5.49191; 3.28803
1456; 8.96919; 5.23615; 3.37918
1457; 10.8562; 5.53701; 3.38496
1458; 9.00578; 5.69444; 3.37489
1459; 11.1774; 5.54045; 3.3245
1460; 8.79411; 5.30724; 3.40464
1461; 11.3738; 5.64696; 3.38256
1462; 8.69977; 5.6401; 3.39801
1463; 10.9136; 5.58005; 3.37184
1464; 8.59319; 5.24084; 3.51122
1465; 11.1897; 5.6969; 3.36014
1466; 8.79614; 5.69004; 3.4112
1467; 11.2187; 5.62655; 3.45271
1468; 8.64279; 5.53591; 3.39352
1469; 11.233; 5.71156; 3.44446
1470; 9.11196; 5.74358; 3.4409
1471; 11.2664; 5.73132; 3.4537
1472; 11.9108; 5.18572; 3.46867
1473; 11.2159; 5.74493; 3.43643
1474; 9.59986; 5.74854; 3.45655
1475; 11.1151; 5.66036; 3.51854
1476; 9.02766; 5.49373; 3.49292
1477; 11.1876; 5.80306; 3.4962
1478; 8.96122; 5.92836; 3.514
1479; 11.3047; 5.75598; 3.53321
1480; 8.74978; 5.50437; 3.52114
1481; 11.2625; 5.81745; 3.48973
1482; 9.22811; 5.81612; 3.57628
1483; 11.1708; 5.76609; 3.54909
1484; 8.85576; 5.72045; 3.59101
1485; 11.412; 5.91554; 3.58843
1486; 9.45579; 5.89454; 3.54604
1487; 11.4749; 5.85072; 3.56712
1488; 9.33834; 5.33911; 3.57097
1489; 13.3245; 5.96893; 3.59098
1490; 11.2996; 6.01877; 3.54961
1491; 11.2793; 5.88901; 3.55893
1492; 8.79645; 5.65378; 3.60229
1493; 11.3236; 5.99712; 3.56178
1494; 9.54237; 5.97082; 3.58494
1495; 11.4664; 5.94684; 3.56925
1496; 9.17371; 5.47585; 3.61138
1497; 11.4241; 6.01005; 3.63091
1498; 9.58908; 6.0131; 3.59075
1499; 11.4211; 6.02118; 3.67048
1500; 8.92388; 5.76041; 3.63693
1501; 11.5517; 6.08811; 3.65067
1502; 9.55308; 6.19525; 3.65626
1503; 11.5278; 6.05022; 3.67157
1504; 12.6152; 5.52585; 3.71502
1505; 11.5546; 6.10173; 3.63328
1506; 9.57147; 6.11961; 3.69401
1507; 11.6327; 6.07258; 3.66693
1508; 9.39048; 5.89061; 3.68038
1509; 11.7786; 6.18871; 3.67587
1510; 9.39536; 6.14718; 3.69386
1511; 11.7557; 6.14629; 3.69966
1512; 9.69043; 5.65198; 3.7574
1513; 12.0758; 6.33372; 3.75142
1514; 9.70045; 6.21519; 3.75632
1515; 11.7305; 6.15268; 3.7784
1516; 9.34271; 5.95929; 3.76432
1517; 12.0507; 6.32391; 3.836
1518; 10.4811; 6.27665; 3.84887
1519; 11.9553; 6.405; 3.80672
1520; 10.0136; 5.68658; 3.72596
1521; 12.166; 6.39797; 3.81345
1522; 10.6273; 6.2775; 3.78867
1523; 12.0221; 6.30894; 3.78676
1524; 10.6172; 6.03207; 3.81023
1525; 12.65; 6.48225; 3.8964
1526; 9.78142; 6.34951; 3.87794
1527; 12.2538; 6.34647; 3.87613
1528; 9.77626; 5.96113; 3.87238
1529; 12.6359; 6.43073; 3.88621
1530; 10.3329; 6.42525; 3.96288
1531; 12.6732; 6.35282; 3.8502
1532; 10.3798; 6.32259; 3.84998
1533; 12.7365; 6.48652; 3.90518
1534; 10.527; 6.45035; 3.85305
1535; 12.7987; 6.14448; 3.92569
1536; 38.7084; 6.77189; 4.0416
1537; 12.7873; 6.26248; 3.93979
1538; 10.4516; 6.46894; 3.90433
1539; 12.7813; 6.45144; 3.883
1540; 10.7101; 6.39053; 3.97314
1541; 12.8828; 6.56476; 4.035
1542; 11.1887; 6.61306; 3.96813
1543; 12.7857; 6.54548; 3.96052
1544; 10.096; 6.15973; 4.01307
1545; 13.0454; 6.63591; 4.05312
1546; 10.6873; 6.76867; 4.01619
1547; 12.8241; 6.56963; 3.98027
1548; 10.4824; 6.49924; 4.08384
1549; 12.7638; 6.67561; 3.99301
1550; 10.4076; 6.65599; 4.02957
1551; 12.884; 6.64197; 4.09902
1552; 10.5625; 6.03228; 4.02149
1553; 12.7675; 6.72678; 4.00807
1554; 10.5893; 6.69531; 4.00547
1555; 12.5177; 6.64408; 4.00822
1556; 11.1463; 6.43251; 4.03702
1557; 12.7112; 6.79771; 4.03662
1558; 11.1793; 6.78967; 4.08617
1559; 13.0035; 6.73301; 4.08217
1560; 10.2616; 6.16687; 4.05834
1561; 12.6934; 6.81382; 4.06087
1562; 10.8338; 6.88332; 4.11629
1563; 12.8643; 6.76729; 4.07463
1564; 11.0446; 6.57871; 4.10259
1565; 13.0248; 6.86892; 4.14328
1566; 10.8123; 6.88373; 4.11293
1567; 13.158; 6.90592; 4.18736
1568; 14.019; 6.23601; 4.10984
1569; 13.1929; 6.91668; 4.17214
1570; 11.1646; 6.93033; 4.19808
1571; 13.0662; 6.86473; 4.12934
1572; 10.9028; 6.63504; 4.1451
1573; 12.919; 6.96748; 4.1426
1574; 11.8306; 7.00625; 4.25969
1575; 13.2483; 6.99096; 4.17748
1576; 10.7864; 6.36887; 4.20883
1577; 13.391; 7.01788; 4.25291
1578; 11.29; 7.08415; 4.22533
1579; 13.4708; 6.96488; 4.23904
1580; 11.1614; 6.7923; 4.20313
1581; 13.4233; 7.08481; 4.3435
1582; 11.3865; 7.15686; 4.22059
1583; 13.9966; 7.07646; 4.29145
1584; 11.4096; 6.4428; 4.22436
1585; 13.5919; 7.1229; 4.31606
1586; 11.2734; 7.15603; 4.25631
1587; 13.8036; 7.06762; 4.29531
1588; 10.7383; 6.82834; 4.33169
1589; 13.9739; 7.20425; 4.30968
1590; 12.1828; 7.23761; 4.40654
1591; 13.895; 7.33331; 4.36419
1592; 11.2122; 6.58728; 4.29794
1593; 13.8155; 7.25351; 4.33069
1594; 11.6563; 7.46641; 4.3758
1595; 14.0824; 7.16247; 4.43751
1596; 11.078; 7.11514; 4.44451
1597; 14.5503; 7.31936; 4.41721
1598; 11.76; 7.39709; 4.37541
1599; 14.1232; 7.31432; 4.39704
1600; 15.9253; 6.71995; 4.48261
1601; 14.524; 7.34859; 4.50113
1602; 12.5031; 7.39815; 4.39441
1603; 14.2318; 7.45047; 4.48444
1604; 11.8301; 7.04686; 4.42343
1605; 14.2307; 7.39503; 4.40696
1606; 11.7665; 7.47628; 4.43178
1607; 14.1537; 7.44746; 4.42697
1608; 11.379; 6.73937; 4.48853
1609; 14.2025; 7.44827; 4.48058
1610; 12.4776; 7.52718; 4.43815
1611; 14.235; 7.44374; 4.48841
1612; 11.2116; 7.16663; 4.46421
1613; 14.3488; 7.51125; 4.48455
1614; 12.0268; 7.6146; 4.48263
1615; 14.3785; 7.48345; 4.56119
1616; 12.1396; 6.89814; 4.47986
1617; 14.3658; 7.56233; 4.60945
1618; 12.0619; 7.62572; 4.55164
1619; 14.3739; 7.48275; 4.57239
1620; 11.9489; 7.2776; 4.54548
1621; 14.6836; 7.82309; 4.65382
1622; 12.4376; 7.87046; 4.5752
1623; 14.5685; 7.58565; 4.61608
1624; 11.4355; 7.16026; 4.55242
1625; 14.5832; 7.6845; 4.61336
1626; 12.2206; 7.81374; 4.59636
1627; 14.5076; 7.61242; 4.60186
1628; 11.892; 7.62117; 4.66702
1629; 14.8515; 7.72715; 4.63334
1630; 12.5506; 7.90991; 4.65919
1631; 14.8439; 7.76042; 4.67247
1632; 15.9059; 7.08648; 4.67526
1633; 14.6401; 7.79118; 4.76414
1634; 12.4765; 7.91324; 4.66184
1635; 15.3424; 7.80588; 4.73315
1636; 11.8908; 7.52292; 4.69435
1637; 14.9019; 7.87978; 4.71564
1638; 16.4157; 8.00158; 4.74165
1639; 16.4982; 8.00607; 4.77803
1640; 11.8077; 7.16865; 4.78374
1641; 15.1969; 7.88848; 4.77118
1642; 12.6118; 8.10189; 4.74135
1643; 15.006; 7.862; 4.81906
1644; 12.0339; 7.57528; 4.81116
1645; 15.2096; 7.98428; 4.81701
1646; 13.1916; 8.1022; 4.85575
1647; 15.1492; 7.92577; 4.83266
1648; 12.8151; 7.29838; 4.81578
1649; 15.2942; 8.00724; 4.893
1650; 13.0644; 8.13102; 4.82535
1651; 15.1404; 8.01751; 4.87219
1652; 12.296; 7.99493; 4.92949
1653; 14.9634; 8.06533; 4.88174
1654; 13.6772; 8.27646; 4.89419
1655; 15.3928; 8.13439; 4.95125
1656; 12.2854; 7.38808; 4.85282
1657; 15.1575; 8.10391; 4.92295
1658; 13.597; 8.38016; 4.93043
1659; 14.9053; 8.0555; 4.89827
1660; 11.9828; 7.83679; 4.8686
1661; 15.4081; 8.38818; 4.96656
1662; 13.1377; 8.39997; 4.96902
1663; 14.8292; 8.26733; 4.96663
1664; 19.8076; 7.71533; 5.02809
1665; 15.2429; 8.543; 5.04834
1666; 13.5635; 8.42506; 4.98307
1667; 15.4786; 8.32142; 5.04606
